Email address,State,Started on,Completed,Time taken,Grade/100.00,Q. 1 /6.67,Q. 2 /6.67,Q. 3 /6.67,Q. 4 /6.67,Q. 5 /6.67,Q. 6 /6.67,Q. 7 /6.67,Q. 8 /6.67,Q. 9 /6.67,Q. 10 /6.67,Q. 11 /6.67,Q. 12 /6.67,Q. 13 /6.67,Q. 14 /6.67,Q. 15 /6.67
41,Finished,11 November 2021  1:03 PM,11 November 2021  1:48 PM,45 mins,32.0,-1.67,-1.33,6.67,-1.67,6.67,-1.67,6.67,6.67,-1.67,0.00,-,-,0.00,6.67,6.67
42,Finished,11 November 2021  1:03 PM,11 November 2021  1:48 PM,45 mins 2 secs,48.67,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,-,6.67,6.67,6.67,0.00,0.00,0.00,6.67
43,Finished,11 November 2021  1:03 PM,11 November 2021  1:48 PM,45 mins 1 sec,42.22,6.67,6.67,6.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,6.67,-,-,0.00,-,0.00
44,Finished,11 November 2021  1:03 PM,11 November 2021  1:19 PM,15 mins 7 secs,9.22,-1.67,-1.33,-1.67,6.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
45,Finished,11 November 2021  1:04 PM,11 November 2021  1:49 PM,45 mins,33.67,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,-1.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00
46,Finished,11 November 2021  1:04 PM,11 November 2021  1:49 PM,45 mins,55.33,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,6.67,6.67,6.67,6.67,0.00,0.00,0.00,6.67
47,Finished,11 November 2021  1:04 PM,11 November 2021  1:49 PM,44 mins 45 secs,16.67,-1.67,6.67,-1.67,-1.67,6.67,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
48,Finished,11 November 2021  1:04 PM,11 November 2021  1:49 PM,45 mins,8.89,6.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,-1.67,-1.67,0.00,0.00,-,0.00,0.00,6.67
49,Finished,11 November 2021  1:04 PM,11 November 2021  1:49 PM,44 mins 51 secs,15.56,-1.67,6.67,6.67,-1.67,-1.11,-1.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
50,Finished,11 November 2021  1:05 PM,11 November 2021  1:48 PM,42 mins 59 secs,27.22,-1.67,6.67,6.67,6.67,-1.11,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
51,Finished,11 November 2021  1:05 PM,11 November 2021  1:49 PM,44 mins 25 secs,14.22,-1.67,-1.33,-1.67,-1.67,-1.11,-1.67,6.67,-1.67,-1.67,6.67,0.00,0.00,6.67,0.00,6.67
52,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins 1 sec,55.33,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,6.67,6.67,6.67,6.67,0.00,0.00,0.00,6.67
53,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins,25.89,6.67,-1.33,-1.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
54,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins 1 sec,25.89,6.67,-1.33,-1.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
55,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins,25.56,6.67,6.67,-1.67,6.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
56,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins,28.67,6.67,-1.33,-1.67,-1.67,-,-,6.67,6.67,-,-,0.00,-,6.67,-,6.67
57,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins 1 sec,31.67,6.67,6.67,-1.67,-1.67,6.67,-1.67,6.67,-1.67,-1.67,6.67,-,-,0.00,0.00,6.67
58,Finished,11 November 2021  1:05 PM,11 November 2021  1:51 PM,45 mins 19 secs,23.89,6.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
59,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins 2 secs,30.33,-1.67,-1.33,-,-,6.67,-,-,6.67,6.67,6.67,0.00,-,-,0.00,6.67
60,Finished,11 November 2021  1:05 PM,11 November 2021  1:51 PM,45 mins 11 secs,17.22,6.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,0.00
61,Finished,11 November 2021  1:05 PM,11 November 2021  1:50 PM,45 mins,13.33,6.67,-,-,-,-,-,-,6.67,-,0.00,0.00,0.00,0.00,0.00,0.00
62,Finished,11 November 2021  1:06 PM,11 November 2021  1:50 PM,44 mins 48 secs,9.22,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
63,Finished,11 November 2021  1:06 PM,11 November 2021  1:36 PM,30 mins 14 secs,0.89,-1.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
64,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 44 secs,47.22,6.67,6.67,-1.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,6.67,0.00,6.67
65,Finished,11 November 2021  1:06 PM,11 November 2021  1:49 PM,42 mins 49 secs,25.89,6.67,-1.33,-1.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
66,Finished,11 November 2021  1:06 PM,11 November 2021  1:50 PM,44 mins 36 secs,55.0,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,6.67,0.00,6.67
67,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,45 mins 1 sec,17.56,6.67,-1.33,-1.67,6.67,-1.11,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
68,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,45 mins,40.0,6.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,6.67,-1.67,0.00,0.00,-,0.00,6.67,6.67
69,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 54 secs,47.22,6.67,6.67,-1.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,6.67,0.00,6.67
70,Finished,11 November 2021  1:06 PM,11 November 2021  1:49 PM,42 mins 58 secs,10.89,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
71,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 54 secs,48.33,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,6.67
72,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 42 secs,17.56,-1.67,-1.33,-1.67,6.67,-1.11,6.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
73,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 49 secs,40.0,6.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,6.67,-1.67,6.67,-,-,6.67,0.00,0.00
74,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,45 mins,23.89,6.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
75,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 58 secs,41.67,6.67,6.67,6.67,6.67,6.67,-1.67,-1.67,-1.67,6.67,-,0.00,0.00,0.00,0.00,6.67
76,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 27 secs,10.89,6.67,-1.33,6.67,-1.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
77,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 57 secs,25.89,-1.67,-1.33,6.67,6.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
78,Finished,11 November 2021  1:06 PM,11 November 2021  1:50 PM,43 mins 59 secs,10.56,6.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
79,Finished,11 November 2021  1:06 PM,11 November 2021  1:52 PM,45 mins 7 secs,43.67,6.67,-1.33,-1.67,6.67,6.67,-,6.67,6.67,-,0.00,0.00,-,6.67,0.00,6.67
80,Finished,11 November 2021  1:06 PM,11 November 2021  1:52 PM,45 mins 2 secs,55.33,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,6.67,6.67,6.67,6.67,-,0.00,0.00,6.67
81,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,45 mins,50.33,6.67,-1.33,-1.67,6.67,6.67,6.67,6.67,6.67,-,0.00,0.00,-,6.67,0.00,6.67
82,Finished,11 November 2021  1:06 PM,11 November 2021  1:51 PM,44 mins 59 secs,48.67,6.67,-1.33,-1.67,6.67,6.67,6.67,6.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
83,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,45 mins,43.67,-,-1.33,6.67,6.67,6.67,-,-1.67,6.67,6.67,-,-,-,6.67,0.00,6.67
84,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,45 mins,32.0,-1.67,-1.33,-1.67,6.67,6.67,-1.67,-1.67,6.67,6.67,6.67,0.00,-,0.00,0.00,6.67
85,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,44 mins 59 secs,9.22,-1.67,-1.33,6.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,6.67,0.00,0.00,0.00,0.00
86,Finished,11 November 2021  1:07 PM,11 November 2021  1:48 PM,41 mins 19 secs,2.56,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
87,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,44 mins 47 secs,48.67,6.67,-1.33,-1.67,6.67,6.67,6.67,6.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
88,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,45 mins 7 secs,42.0,6.67,-1.33,6.67,-1.67,6.67,6.67,-1.67,6.67,6.67,0.00,0.00,-,0.00,0.00,6.67
89,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,45 mins 1 sec,32.0,-1.67,-1.33,-1.67,6.67,6.67,-1.67,-1.67,6.67,6.67,6.67,0.00,0.00,0.00,0.00,6.67
90,Finished,11 November 2021  1:07 PM,11 November 2021  1:48 PM,41 mins 10 secs,9.22,-1.67,-1.33,-1.67,6.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,0.00
91,Finished,11 November 2021  1:07 PM,11 November 2021  1:49 PM,41 mins 28 secs,15.89,-1.67,-1.33,-1.67,6.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
92,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,45 mins 1 sec,17.0,-1.67,-1.33,6.67,-1.67,6.67,-1.67,-1.67,6.67,-1.67,0.00,-,0.00,0.00,6.67,0.00
93,Finished,11 November 2021  1:07 PM,11 November 2021  1:49 PM,41 mins 34 secs,15.89,-1.67,-1.33,-1.67,6.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
94,Finished,11 November 2021  1:07 PM,11 November 2021  1:45 PM,37 mins 50 secs,19.22,6.67,-1.33,6.67,-1.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
95,Finished,11 November 2021  1:07 PM,11 November 2021  1:52 PM,45 mins,15.33,6.67,-1.33,6.67,-,-,-1.67,-,6.67,-1.67,-,-,-,-,-,0.00
96,Finished,11 November 2021  1:07 PM,11 November 2021  1:51 PM,43 mins 45 secs,25.89,6.67,-1.33,-1.67,-1.67,-1.11,6.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
97,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,30.33,-,-1.33,6.67,6.67,6.67,-,-1.67,-,-,6.67,-,-,-,-,6.67
98,Finished,11 November 2021  1:08 PM,11 November 2021  1:52 PM,44 mins 15 secs,25.56,6.67,6.67,-1.67,6.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
99,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,44 mins 59 secs,55.33,6.67,-1.33,6.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,6.67,6.67,0.00
100,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins 6 secs,23.89,-1.67,6.67,-1.67,6.67,-1.11,-1.67,-1.67,6.67,-1.67,6.67,0.00,-,0.00,0.00,6.67
101,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,43.33,6.67,6.67,-,-1.67,6.67,-,6.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,6.67
102,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins 1 sec,65.0,6.67,6.67,-1.67,6.67,6.67,6.67,6.67,6.67,-,0.00,0.00,-,6.67,6.67,6.67
103,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,26.67,6.67,6.67,-1.67,6.67,6.67,-,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
104,Finished,11 November 2021  1:08 PM,11 November 2021  1:51 PM,43 mins 30 secs,47.0,6.67,-1.33,-1.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,6.67,0.00,6.67
105,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,33.67,6.67,-1.33,6.67,-1.67,6.67,-1.67,6.67,6.67,-1.67,-,0.00,6.67,0.00,0.00,0.00
106,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,18.67,6.67,-1.33,-1.67,-1.67,6.67,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
107,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,18.67,6.67,-1.33,-1.67,-1.67,6.67,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
108,Finished,11 November 2021  1:08 PM,11 November 2021  1:50 PM,42 mins 4 secs,31.67,6.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,-1.67,-1.67,0.00,0.00,6.67,0.00,0.00,6.67
109,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,45 mins,-5.78,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,-
110,Finished,11 November 2021  1:08 PM,11 November 2021  1:51 PM,42 mins 31 secs,47.0,6.67,-1.33,6.67,-1.67,6.67,-1.67,-1.67,6.67,6.67,6.67,6.67,0.00,0.00,0.00,6.67
111,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,44 mins 10 secs,10.89,6.67,-1.33,-1.67,6.67,-1.11,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
112,Finished,11 November 2021  1:08 PM,11 November 2021  1:53 PM,44 mins 10 secs,35.33,6.67,-1.33,-1.67,-1.67,6.67,6.67,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
113,Finished,11 November 2021  1:09 PM,11 November 2021  1:54 PM,45 mins,15.89,-1.67,-1.33,-1.67,6.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
114,Finished,11 November 2021  1:09 PM,11 November 2021  1:50 PM,41 mins 32 secs,40.56,6.67,6.67,6.67,-1.67,-1.11,6.67,6.67,-1.67,-1.67,0.00,0.00,6.67,0.00,0.00,6.67
115,Finished,11 November 2021  1:09 PM,11 November 2021  1:26 PM,17 mins 14 secs,9.22,6.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
116,Finished,11 November 2021  1:09 PM,11 November 2021  1:52 PM,43 mins 14 secs,33.67,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
117,Finished,11 November 2021  1:09 PM,11 November 2021  1:52 PM,42 mins 35 secs,34.22,6.67,-1.33,6.67,6.67,-1.11,-1.67,-1.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
118,Finished,11 November 2021  1:09 PM,11 November 2021  1:54 PM,45 mins 1 sec,15.89,-1.67,-1.33,-1.67,6.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,6.67,0.00,6.67
119,Finished,11 November 2021  1:10 PM,11 November 2021  1:50 PM,40 mins 37 secs,54.22,6.67,-1.33,6.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,6.67,6.67,0.00,0.00,6.67,6.67
120,Finished,11 November 2021  1:10 PM,11 November 2021  1:50 PM,40 mins 1 sec,48.33,6.67,6.67,6.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,0.00,0.00,6.67,0.00,0.00,6.67
121,Finished,11 November 2021  1:10 PM,11 November 2021  1:53 PM,43 mins 26 secs,42.0,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00
122,Finished,11 November 2021  1:10 PM,11 November 2021  1:55 PM,44 mins 59 secs,32.0,6.67,-1.33,-1.67,-,6.67,-1.67,6.67,-1.67,-1.67,6.67,-,-,6.67,0.00,6.67
123,Finished,11 November 2021  1:10 PM,11 November 2021  1:55 PM,45 mins 13 secs,25.89,6.67,-1.33,6.67,-1.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
124,Finished,11 November 2021  1:10 PM,11 November 2021  1:55 PM,44 mins 42 secs,27.56,6.67,-1.33,6.67,6.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
125,Finished,11 November 2021  1:10 PM,11 November 2021  1:53 PM,42 mins 44 secs,32.22,6.67,6.67,-1.67,-1.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,6.67,0.00,0.00,6.67
126,Finished,11 November 2021  1:11 PM,11 November 2021  1:56 PM,45 mins 1 sec,25.89,-,-1.33,6.67,-1.67,-1.11,-1.67,-1.67,6.67,6.67,-,0.00,-,6.67,-,6.67
