Email address,State,Started on,Completed,Time taken,Grade/100.00,Q. 1 /6.67,Q. 2 /6.67,Q. 3 /6.67,Q. 4 /6.67,Q. 5 /6.67,Q. 6 /6.67,Q. 7 /6.67,Q. 8 /6.67,Q. 9 /6.67,Q. 10 /6.67,Q. 11 /6.67,Q. 12 /6.67,Q. 13 /6.67,Q. 14 /6.67,Q. 15 /6.67
397,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 59 secs,40.56,-1.67,6.67,6.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,6.67,0.00,0.00,0.00,6.67
398,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 59 secs,20.0,-,6.67,6.67,-1.67,6.67,-1.67,-1.67,-1.67,-,-,-,-,0.00,-,6.67
399,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,50.0,6.67,6.67,6.67,6.67,6.67,-1.67,6.67,-1.67,-,0.00,6.67,-,0.00,0.00,6.67
400,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,7.22,-,-,6.67,-1.67,-1.11,-1.67,-,6.67,-1.67,-,-,0.00,0.00,0.00,0.00
401,Finished,11 November 2021  8:00 AM,11 November 2021  8:38 AM,37 mins 33 secs,10.0,6.67,6.67,-1.67,-1.67,6.67,-1.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
402,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,20.89,6.67,-1.33,6.67,-1.67,-1.11,-1.67,6.67,-,6.67,0.00,0.00,0.00,0.00,-,-
403,Finished,11 November 2021  8:00 AM,11 November 2021  8:43 AM,42 mins 16 secs,27.22,6.67,6.67,6.67,-1.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
404,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,27.22,6.67,6.67,-1.67,6.67,-1.11,6.67,-1.67,-1.67,6.67,-,0.00,-,-,-,0.00
405,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 59 secs,18.67,6.67,-1.33,-1.67,-1.67,6.67,6.67,-1.67,6.67,-1.67,0.00,0.00,-,0.00,0.00,0.00
406,Finished,11 November 2021  8:00 AM,11 November 2021  8:44 AM,43 mins 15 secs,8.67,6.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00
407,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins 1 sec,21.67,-,6.67,6.67,-1.67,-,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
408,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,35.89,6.67,-1.33,6.67,6.67,-1.11,-1.67,6.67,6.67,6.67,0.00,0.00,-,-,0.00,-
409,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 17 secs,25.89,6.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00
410,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 20 secs,9.22,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,-,6.67,0.00,0.00,0.00,0.00
411,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,33.67,6.67,-1.33,6.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,-,0.00,-,0.00,0.00,6.67
412,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,9.22,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
413,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,13.67,-,-1.33,6.67,6.67,6.67,-1.67,-1.67,-1.67,-,-,0.00,0.00,0.00,0.00,0.00
414,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,43.33,-,6.67,6.67,6.67,6.67,-1.67,6.67,-1.67,-,6.67,0.00,-,0.00,0.00,6.67
415,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 46 secs,33.67,6.67,-1.33,6.67,-1.67,6.67,-1.67,-1.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
416,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 36 secs,17.56,6.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
417,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins 1 sec,10.89,-1.67,-1.33,-1.67,-1.67,-1.11,6.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
418,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 35 secs,12.0,-,-1.33,6.67,-1.67,6.67,-1.67,-1.67,-,-1.67,6.67,0.00,0.00,0.00,0.00,0.00
419,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,10.33,-1.67,-1.33,-1.67,6.67,6.67,-1.67,-1.67,-1.67,-,-,0.00,-,-,0.00,6.67
420,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 59 secs,-4.11,-1.67,-1.33,-,-,-1.11,-,-,-,-,0.00,0.00,0.00,-,0.00,0.00
421,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins 1 sec,22.0,-,-1.33,6.67,-1.67,-,6.67,-,-1.67,6.67,0.00,-,-,-,0.00,6.67
422,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,42.0,-1.67,-1.33,6.67,-,6.67,6.67,6.67,6.67,-1.67,6.67,-,-,-,-,6.67
423,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins 1 sec,52.0,6.67,-1.33,6.67,6.67,6.67,-,6.67,6.67,-,-,6.67,-,0.00,-,6.67
424,Finished,11 November 2021  8:00 AM,11 November 2021  8:42 AM,41 mins 14 secs,10.56,-1.67,6.67,-1.67,-1.67,-1.11,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
425,Finished,11 November 2021  8:00 AM,11 November 2021  8:46 AM,45 mins 26 secs,0.56,-,-,-1.67,-1.67,-1.11,-,-,-,-1.67,-,-,-,0.00,-,6.67
426,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,10.89,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
427,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,-12.78,-1.67,-,-1.67,-1.67,-1.11,-1.67,-1.67,-1.67,-1.67,0.00,-,0.00,0.00,0.00,0.00
428,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins 1 sec,27.22,6.67,6.67,6.67,-1.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,-,0.00,0.00,0.00
429,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,44 mins 55 secs,8.89,-1.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
430,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,71.67,6.67,6.67,6.67,6.67,6.67,-1.67,6.67,6.67,6.67,6.67,0.00,0.00,6.67,0.00,6.67
431,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,45.0,6.67,6.67,6.67,6.67,-,6.67,-1.67,6.67,-,-,0.00,-,0.00,0.00,6.67
432,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,20.89,6.67,-1.33,6.67,-,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,-,0.00,0.00,0.00
433,Finished,11 November 2021  8:00 AM,11 November 2021  8:45 AM,45 mins,20.33,6.67,-1.33,-1.67,-,-,-1.67,6.67,6.67,-1.67,6.67,-,-,0.00,0.00,-
434,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,28.67,6.67,-1.33,6.67,-1.67,-,-,-,6.67,-1.67,6.67,-,-,0.00,0.00,6.67
435,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,20.33,-,-1.33,6.67,-1.67,6.67,-1.67,-,6.67,-1.67,6.67,0.00,-,-,0.00,-
436,Finished,11 November 2021  8:01 AM,11 November 2021  8:43 AM,42 mins 15 secs,10.89,6.67,-1.33,-1.67,6.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
437,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 51 secs,58.33,6.67,6.67,6.67,6.67,6.67,-1.67,6.67,6.67,6.67,-,0.00,-,0.00,0.00,6.67
438,Finished,11 November 2021  8:01 AM,11 November 2021  8:40 AM,39 mins,-5.78,-1.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
439,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,42.0,6.67,-1.33,-1.67,6.67,6.67,-1.67,6.67,6.67,-,0.00,0.00,-,6.67,0.00,6.67
440,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,24.22,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,6.67,0.00,6.67
441,Finished,11 November 2021  8:01 AM,11 November 2021  8:40 AM,39 mins 27 secs,2.56,-1.67,-1.33,6.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
442,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 44 secs,26.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
443,Finished,11 November 2021  8:01 AM,11 November 2021  8:43 AM,41 mins 58 secs,18.89,-1.67,6.67,-1.67,6.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
444,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,10.33,6.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
445,Finished,11 November 2021  8:01 AM,11 November 2021  8:30 AM,29 mins 43 secs,33.33,-1.67,6.67,6.67,-1.67,6.67,-1.67,-1.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
446,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 56 secs,58.33,6.67,6.67,6.67,6.67,6.67,-1.67,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
447,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,51.67,6.67,6.67,6.67,6.67,6.67,-,6.67,6.67,-1.67,-,0.00,-,0.00,0.00,6.67
448,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,8.67,6.67,-1.33,-1.67,-,-,-,-1.67,-,6.67,-,0.00,0.00,0.00,0.00,-
449,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,34.22,6.67,-1.33,-1.67,6.67,-1.11,6.67,6.67,6.67,-1.67,0.00,-,-,0.00,-,6.67
450,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 32 secs,17.56,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
451,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,28.67,-,-1.33,6.67,-1.67,6.67,-,6.67,6.67,-1.67,-,0.00,-,0.00,-,6.67
452,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 2 secs,45.33,6.67,-1.33,6.67,-,6.67,-,6.67,6.67,-,-,-,-,6.67,-,6.67
453,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,2.56,-1.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
454,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,8.67,6.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
455,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,18.67,6.67,-1.33,-1.67,6.67,-,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
456,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,17.22,-1.67,6.67,-1.67,-1.67,-1.11,6.67,6.67,-1.67,-1.67,-,0.00,-,0.00,-,6.67
457,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 49 secs,-7.44,-1.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00
458,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,20.56,-,6.67,6.67,-1.67,-1.11,6.67,-1.67,6.67,-1.67,0.00,-,-,-,-,0.00
459,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,22.0,6.67,-1.33,6.67,-1.67,-,-1.67,-,6.67,-,6.67,0.00,-,0.00,-,-
460,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,-2.78,-1.67,6.67,-1.67,-,-1.11,-,-1.67,-1.67,-1.67,0.00,0.00,0.00,-,-,0.00
461,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 27 secs,30.56,6.67,-,-1.67,6.67,-1.11,-,6.67,6.67,-,0.00,0.00,0.00,0.00,0.00,6.67
462,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 56 secs,33.67,6.67,-1.33,-1.67,6.67,6.67,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
463,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,16.67,6.67,-,-1.67,-,-,-,6.67,-1.67,-,6.67,0.00,-,-,-,0.00
464,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,32.0,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,-1.67,-1.67,6.67,6.67,0.00,0.00,0.00,0.00
465,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 59 secs,9.22,6.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
466,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,9.22,-1.67,-1.33,6.67,-1.67,-1.11,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
467,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 27 secs,19.22,6.67,-1.33,6.67,6.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
468,Finished,11 November 2021  8:01 AM,11 November 2021  8:40 AM,38 mins 49 secs,-5.78,-1.67,-1.33,-1.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
469,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,22.0,6.67,-1.33,6.67,-1.67,-,6.67,-,-1.67,6.67,0.00,0.00,-,0.00,0.00,0.00
470,Finished,11 November 2021  8:01 AM,11 November 2021  8:40 AM,39 mins 25 secs,-6.33,-1.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
471,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,33.67,-,-1.33,-1.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,0.00,-,6.67,-,-
472,Finished,11 November 2021  8:01 AM,11 November 2021  8:43 AM,41 mins 59 secs,2.0,-1.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
473,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,-0.78,-1.67,-1.33,-,-,-1.11,-,-1.67,6.67,-1.67,-,0.00,0.00,0.00,-,-
474,Finished,11 November 2021  8:01 AM,11 November 2021  8:41 AM,40 mins 23 secs,-4.11,-1.67,-1.33,-1.67,6.67,-1.11,-1.67,-1.67,-,-1.67,-,0.00,-,0.00,-,0.00
475,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,27.22,6.67,6.67,6.67,6.67,-1.11,-,-1.67,-1.67,-1.67,0.00,0.00,-,6.67,0.00,-
476,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 56 secs,25.56,6.67,6.67,-1.67,-1.67,-1.11,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
477,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,-2.78,-,-,-1.67,-,-1.11,-1.67,-1.67,-1.67,-1.67,6.67,0.00,-,-,0.00,-
478,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,51.67,-,6.67,6.67,6.67,-,-1.67,6.67,6.67,6.67,0.00,0.00,-,6.67,0.00,6.67
479,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,7.22,-,-,-,-1.67,-1.11,6.67,-1.67,-1.67,-,0.00,0.00,0.00,-,0.00,6.67
480,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 56 secs,28.67,6.67,-1.33,-1.67,-,6.67,-,-1.67,6.67,6.67,-,0.00,-,6.67,-,0.00
481,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,44 mins 35 secs,15.89,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,6.67,0.00,0.00,0.00,6.67
482,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,33.67,-1.67,-1.33,6.67,6.67,6.67,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67
483,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,34.22,6.67,-1.33,6.67,-1.67,-1.11,6.67,6.67,6.67,-1.67,6.67,0.00,-,0.00,0.00,-
484,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,-7.78,-1.67,-,-1.67,-,-1.11,-,-1.67,-,-1.67,0.00,0.00,0.00,0.00,0.00,-
485,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,33.67,6.67,-1.33,-1.67,6.67,6.67,-1.67,6.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00
486,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,7.56,-,-1.33,-,-,-1.11,-1.67,6.67,6.67,-1.67,-,0.00,-,-,-,0.00
487,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 54 secs,47.0,6.67,-1.33,6.67,6.67,6.67,-1.67,-1.67,-1.67,6.67,0.00,6.67,0.00,6.67,0.00,6.67
488,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 58 secs,18.67,6.67,-1.33,-1.67,-1.67,6.67,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
489,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,48.89,6.67,6.67,6.67,6.67,-1.11,-1.67,-1.67,6.67,6.67,0.00,0.00,-,0.00,6.67,6.67
490,Finished,11 November 2021  8:01 AM,11 November 2021  8:45 AM,43 mins 51 secs,17.0,-1.67,-1.33,-1.67,6.67,6.67,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,6.67,0.00,0.00
491,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,10.33,-1.67,-1.33,-1.67,-1.67,6.67,6.67,-1.67,-1.67,6.67,0.00,0.00,-,0.00,0.00,0.00
492,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,8.67,-1.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
493,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 52 secs,27.56,6.67,-1.33,6.67,-1.67,-1.11,6.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
494,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,17.0,-1.67,-1.33,-1.67,-1.67,6.67,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
495,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,27.0,6.67,-1.33,-1.67,6.67,6.67,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
496,Finished,11 November 2021  8:01 AM,11 November 2021  8:44 AM,43 mins 24 secs,12.56,-,-1.33,-1.67,6.67,-1.11,-1.67,6.67,6.67,-1.67,-,-,-,0.00,0.00,0.00
497,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins 1 sec,17.56,-,-1.33,6.67,-1.67,-1.11,6.67,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,6.67
498,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,10.33,-1.67,-1.33,-1.67,-1.67,6.67,6.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
499,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,10.89,6.67,-1.33,-1.67,-1.67,-1.11,-1.67,6.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
500,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 48 secs,18.67,6.67,-1.33,-1.67,-1.67,6.67,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
501,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 49 secs,10.33,6.67,-1.33,-1.67,-1.67,6.67,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
502,Finished,11 November 2021  8:01 AM,11 November 2021  8:48 AM,46 mins 27 secs,17.56,6.67,-1.33,-,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,6.67,0.00,0.00,0.00,0.00,6.67
503,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,15.56,6.67,6.67,-1.67,-1.67,-1.11,-1.67,-1.67,-1.67,-1.67,6.67,0.00,0.00,0.00,0.00,6.67
504,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,45 mins,33.67,6.67,-1.33,6.67,-1.67,6.67,6.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,6.67
505,Finished,11 November 2021  8:01 AM,11 November 2021  8:44 AM,43 mins 14 secs,43.33,6.67,6.67,6.67,-1.67,6.67,-1.67,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00
506,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 59 secs,-5.78,-1.67,-1.33,-1.67,-1.67,-1.11,-1.67,-1.67,6.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
507,Finished,11 November 2021  8:01 AM,11 November 2021  8:35 AM,33 mins 55 secs,10.89,6.67,-1.33,-1.67,-1.67,-1.11,6.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,0.00,0.00
508,Finished,11 November 2021  8:01 AM,11 November 2021  8:42 AM,40 mins 41 secs,28.67,6.67,-1.33,-,-,6.67,-1.67,6.67,-,-1.67,6.67,-,-,0.00,-,6.67
509,Finished,11 November 2021  8:01 AM,11 November 2021  8:46 AM,44 mins 52 secs,19.22,6.67,-1.33,6.67,6.67,-1.11,-1.67,6.67,-1.67,-1.67,0.00,0.00,0.00,0.00,-,0.00
